status,match_key,landsd_en,landsd_zh,landsd_district,landsd_date,landsd_gn,our_first_en,our_first_zh,our_first_date,our_first_gn,our_first_event_id,our_first_change_kind,our_latest_date,our_latest_gn,our_latest_event_id,our_latest_change_kind,date_eq_first,gn_eq_first,date_eq_latest,gn_eq_latest,notes
agree_latest,en_zh:Taikoo Shing Road|太古城道,TAIKOO SHING ROAD,太古城道,E,1979-12-07,GN3191,Taikoo Shing Road,太古城道,1979-12-07,GN3191,crowd|1979-gn3191-taikoo-shing-extension-Taikoo-Shing-Road-太古城道-1979-12-07,declare,1979-12-07,GN3191,crowd|1979-gn3191-taikoo-shing-extension-Taikoo-Shing-Road-太古城道-1979-12-07,declare,true,true,true,true,first_equals_latest; our_event_count=5
agree_latest,en_zh:Taikoo Wan Road|太古灣道,TAIKOO WAN ROAD,太古灣道,E,1979-11-30,GN3105,Taikoo Wan Road,太古灣道,1979-11-30,GN3105,crowd|1979-gn3105-sai-wan-ho-streets-Taikoo-Wan-Road-太古灣道-1979-11-30,declare,1979-11-30,GN3105,crowd|1979-gn3105-sai-wan-ho-streets-Taikoo-Wan-Road-太古灣道-1979-11-30,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tak Cheong Lane|德昌里,TAK CHEONG LANE,德昌里,YTM,1954-07-30,GN947,Tak Cheong Lane,德昌里,1954-07-30,GN947,crowd|1954-gn947-north-point-tak-cheong-Tak-Cheong-Lane-德昌里-1954-07-30,declare,1954-07-30,GN947,crowd|1954-gn947-north-point-tak-cheong-Tak-Cheong-Lane-德昌里-1954-07-30,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tak Cheong Street|德昌街,TAK CHEONG STREET,德昌街,YTM,1957-06-21,GN887,Tak Cheong Street,德昌街,1954-07-30,GN947,crowd|1954-gn947-north-point-tak-cheong-Tak-Cheong-Street-德昌街-1954-07-30,declare,1957-06-21,GN887,crowd|1957-gn887-tak-cheong-kam-fong-Tak-Cheong-Street-德昌街-1957-06-21,extend,false,false,true,true,
agree_latest,en_zh:Tak Ching Court|德政圍,TAK CHING COURT,德政圍,TM,1975-08-01,GN1693,Tak Ching Court,德政圍,1975-08-01,GN1693,crowd|1975-gn1693-tuen-mun-streets-Tak-Ching-Court-德政圍-1975-08-01,declare,1975-08-01,GN1693,crowd|1975-gn1693-tuen-mun-streets-Tak-Ching-Court-德政圍-1975-08-01,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tak Hau Street|德厚街,TAK HAU STREET,德厚街,ST,1983-12-23,GN3977,Tak Hau Street,德厚街,1983-12-23,GN3977,crowd|1983-gn3977-sha-tin-Tak-Hau-Street-德厚街-1983-12-23,declare,1983-12-23,GN3977,crowd|1983-gn3977-sha-tin-Tak-Hau-Street-德厚街-1983-12-23,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tak Hing Street|德興街,TAK HING STREET,德興街,YTM,1933-07-14,GN481,Tak Hing Street,德興街,1933-07-14,GN481,crowd|1933-gn481-valley-tak-hing-12305-1933-07-14,declare,1933-07-14,GN481,crowd|1933-gn481-valley-tak-hing-12305-1933-07-14,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tak Kei Street|得基街,TAK KEI STREET,得基街,ST,1981-11-13,GN3369,Tak Kei Street,得基街,1981-11-13,GN3369,crowd|1981-gn3369-fo-tan-city-one-Tak-Kei-Street-得基街-1981-11-13,declare,1981-11-13,GN3369,crowd|1981-gn3369-fo-tan-city-one-Tak-Kei-Street-得基街-1981-11-13,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tak Ku Ling Road|打鼓嶺道,TAK KU LING ROAD,打鼓嶺道,KC,1926-06-25,GN342,Tak Ku Ling Road,打鼓嶺道,1926-06-25,GN342,crowd|1926-gn342-nga-tsin-wai-road-12308-1926-06-25,declare,1926-06-25,GN342,crowd|1926-gn342-nga-tsin-wai-road-12308-1926-06-25,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tak Lee Street|得利街,TAK LEE STREET,得利街,ST,1981-11-13,GN3369,Tak Lee Street,得利街,1981-11-13,GN3369,crowd|1981-gn3369-fo-tan-city-one-Tak-Lee-Street-得利街-1981-11-13,declare,1981-11-13,GN3369,crowd|1981-gn3369-fo-tan-city-one-Tak-Lee-Street-得利街-1981-11-13,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tak Lung Back Street|德隆後街,TAK LUNG BACK STREET,德隆後街,SK,1976-11-05,GN2462,Tak Lung Back Street,德隆後街,1976-11-05,GN2462,crowd|1976-gn2462-sai-kung-streets-Tak-Lung-Back-Street-德隆後街-1976-11-05,declare,1976-11-05,GN2462,crowd|1976-gn2462-sai-kung-streets-Tak-Lung-Back-Street-德隆後街-1976-11-05,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tak Lung Front Street|德隆前街,TAK LUNG FRONT STREET,德隆前街,SK,1976-11-05,GN2462,Tak Lung Front Street,德隆前街,1976-11-05,GN2462,crowd|1976-gn2462-sai-kung-streets-Tak-Lung-Front-Street-德隆前街-1976-11-05,declare,1976-11-05,GN2462,crowd|1976-gn2462-sai-kung-streets-Tak-Lung-Front-Street-德隆前街-1976-11-05,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tak Man Street|德民街,TAK MAN STREET,德民街,KC,1976-06-25,GN1367,Tak Man Street,德民街,1976-06-25,GN1367,crowd|1976-gn1367-hung-hom-streets-Tak-Man-Street-德民街-1976-06-25,declare,1976-06-25,GN1367,crowd|1976-gn1367-hung-hom-streets-Tak-Man-Street-德民街-1976-06-25,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tak Shing Street|德成街,TAK SHING STREET,德成街,YTM,1931-01-30,GN58,Tak Shing Street,德成街,1931-01-30,GN58,crowd|1931-gn58-tak-shing-12315-1931-01-30,declare,1931-01-30,GN58,crowd|1931-gn58-tak-shing-12315-1931-01-30,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tak Wing Street|得榮街,TAK WING STREET,得榮街,ST,1981-11-13,GN3369,Tak Wing Street,得榮街,1981-11-13,GN3369,crowd|1981-gn3369-fo-tan-city-one-Tak-Wing-Street-得榮街-1981-11-13,declare,1981-11-13,GN3369,crowd|1981-gn3369-fo-tan-city-one-Tak-Wing-Street-得榮街-1981-11-13,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tak Yip Street|德業街,TAK YIP STREET,德業街,YL,1984-01-27,GN286,Tak Yip Street,德業街,1984-01-27,GN286,crowd|1984-gn286-yuen-long-Tak-Yip-Street-德業街-1984-01-27,declare,1984-01-27,GN286,crowd|1984-gn286-yuen-long-Tak-Yip-Street-德業街-1984-01-27,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Taku Street|大沽街,TAKU STREET,大沽街,KC,1909-03-19,GN184,Taku Street,大沽街,1909-03-19,GN184,crowd|1909-gn184-taku-12326-1909-03-19,rename,1909-03-19,GN184,crowd|1909-gn184-taku-12326-1909-03-19,rename,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tam Kung Road|譚公道,TAM KUNG ROAD,譚公道,KC,1926-04-16,GN202,Tam Kung Road,譚公道,1926-04-16,GN202,crowd|1926-gn202-to-kwa-wan-road-12330-1926-04-16,declare,1926-04-16,GN202,crowd|1926-gn202-to-kwa-wan-road-12330-1926-04-16,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tamar Street|添馬街,TAMAR STREET,添馬街,C&W,1980-11-28,GN3730,Tamar Street,添馬街,1980-11-28,GN3730,crowd|1980-gn3730-admiralty-streets-Tamar-Street-添馬街-1980-11-28,declare,1980-11-28,GN3730,crowd|1980-gn3730-admiralty-streets-Tamar-Street-添馬街-1980-11-28,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tan Kwai Tsuen Lane|丹桂村里,TAN KWAI TSUEN LANE,丹桂村里,YL,2015-11-13,GN8862,Tan Kwai Tsuen Lane,丹桂村里,2015-11-13,GN8862,2015-11-13|GN8862|0,declare,2015-11-13,GN8862,2015-11-13|GN8862|0,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tan Lai Street|丹荔街,TAN LAI STREET,丹荔街,SSP,2017-04-07,GN1920,Tan Lai Street,丹荔街,2017-04-07,GN1920,2017-04-07|GN1920|0,declare,2017-04-07,GN1920,2017-04-07|GN1920|0,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tang Fung Street|登豐街,TANG FUNG STREET,登豐街,S,1956-07-06,GN849,Tang Fung Street,登豐街,1956-07-06,GN849,crowd|1956-gn849-tin-wan-cluster-Tang-Fung-Street-登豐街-1956-07-06,declare,1956-07-06,GN849,crowd|1956-gn849-tin-wan-cluster-Tang-Fung-Street-登豐街-1956-07-06,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tang Lung Street|登龍街,TANG LUNG STREET,登龍街,WC,1926-06-11,GN318,Tang Lung Street,登龍街,1926-06-11,GN318,crowd|1926-gn318-tsing-fung-street-12335-1926-06-11,declare,1926-06-11,GN318,crowd|1926-gn318-tsing-fung-street-12335-1926-06-11,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tang Uk Street|鄧屋街,TANG UK STREET,鄧屋街,K&T,1982-12-24,GN4036,Tang Uk Street,鄧屋街,1982-12-24,GN4036,crowd|1982-gn4036-tsuen-wan-Tang-Uk-Street-鄧屋街-1982-12-24,declare,1982-12-24,GN4036,crowd|1982-gn4036-tsuen-wan-Tang-Uk-Street-鄧屋街-1982-12-24,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tanner Road|丹拿道,TANNER ROAD,丹拿道,E,1948-07-16,GN670,Tanner Road,丹拿道,1948-07-16,GN670,crowd|1948-gn670-tanner-road-Tanner-Road-丹拿道-1948-07-16,declare,1948-07-16,GN670,crowd|1948-gn670-tanner-road-Tanner-Road-丹拿道-1948-07-16,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tat Fai Path|達輝徑,TAT FAI PATH,達輝徑,YL,1983-06-03,GN1752,Tat Fai Path,達輝徑,1983-06-03,GN1752,crowd|1983-gn1752-yuen-long-Tat-Fai-Path-達輝徑-1983-06-03,declare,1983-06-03,GN1752,crowd|1983-gn1752-yuen-long-Tat-Fai-Path-達輝徑-1983-06-03,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tat Fuk Road|達福路,TAT FUK ROAD,達福路,TM,2009-08-14,GN5125,Tat Fuk Road,達福路,2009-08-14,GN5125,2009-08-14|GN5125|0,declare,2009-08-14,GN5125,2009-08-14|GN5125|0,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tat Mei Road|達美路,TAT MEI ROAD,達美路,K&T,2011-02-18,GN1154,Tat Mei Road,達美路,2011-02-18,GN1154,2011-02-18|GN1154|0,declare,2011-02-18,GN1154,2011-02-18|GN1154|0,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Temple Street|廟街,TEMPLE STREET,廟街,YTM,1921-11-10,GN469,Temple Street,廟街,1921-11-10,GN469,crowd|1921-gn469-woosung-street-12343-1921-11-10,declare,1921-11-10,GN469,crowd|1921-gn469-woosung-street-12343-1921-11-10,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Texaco Interchange|德士古交匯處,TEXACO INTERCHANGE,德士古交匯處,TW-K&T,1983-11-04,GN3497,Texaco Interchange,德士古交匯處,1983-11-04,GN3497,crowd|1983-gn3497-tsuen-wan-Texaco-Interchange-德士古交匯處-1983-11-04,declare,1983-11-04,GN3497,crowd|1983-gn3497-tsuen-wan-Texaco-Interchange-德士古交匯處-1983-11-04,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Theatre Lane|戲院里,THEATRE LANE,戲院里,C&W,1936-12-31,GN1027,Theatre Lane,戲院里,1936-12-31,GN1027,crowd|1936-gn1027-central-streets-12348-1936-12-31,declare,1936-12-31,GN1027,crowd|1936-gn1027-central-streets-12348-1936-12-31,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Thomson Road|譚臣道,THOMSON ROAD,譚臣道,WC,1931-10-30,GN694,Thomson Road,譚臣道,1931-10-30,GN694,crowd|1931-gn694-wan-chai-streets-12354-1931-10-30,declare,1931-10-30,GN694,crowd|1931-gn694-wan-chai-streets-12354-1931-10-30,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tin Chai Lane East|天際里東,TIN CHAI LANE EAST,天際里東,KC,2017-03-03,GN1160,Tin Chai Lane East,天際里東,2017-03-03,GN1160,2017-03-03|GN1160|9,declare,2017-03-03,GN1160,2017-03-03|GN1160|9,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tin Chai Lane West|天際里西,TIN CHAI LANE WEST,天際里西,KC,2017-03-03,GN1160,Tin Chai Lane West,天際里西,2017-03-03,GN1160,2017-03-03|GN1160|10,declare,2017-03-03,GN1160,2017-03-03|GN1160|10,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tin Chiu Street|電照街,TIN CHIU STREET,電照街,E,1939-12-15,GN1179,Tin Chiu Street,電照街,1939-12-15,GN1179,crowd|1939-gn1179-north-point-streets-12357-1939-12-15,declare,1939-12-15,GN1179,crowd|1939-gn1179-north-point-streets-12357-1939-12-15,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tin Chong Street|電廠街,TIN CHONG STREET,電廠街,E,1959-11-20,GN1608,Tin Chong Street,電廠街,1959-11-20,GN1608,crowd|1959-gn1608-north-point-roads-Tin-Chong-Street-電廠街-1959-11-20,declare,1959-11-20,GN1608,crowd|1959-gn1608-north-point-roads-Tin-Chong-Street-電廠街-1959-11-20,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tin Fai Road|天暉路,TIN FAI ROAD,天暉路,YL,2000-07-07,GN4391,Tin Fai Road,天暉路,2000-07-07,GN4391,crowd|2000-gn4391-14030,declare,2000-07-07,GN4391,crowd|2000-gn4391-14030,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tin Ha Road|田廈路,TIN HA ROAD,田廈路,YL,1974-11-29,GN3036,Tin Ha Road,田廈路,1974-11-29,GN3036,crowd|1974-gn3036-12359,declare,1974-11-29,GN3036,crowd|1974-gn3036-12359,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tin Hau Temple Road|天后廟道,TIN HAU TEMPLE ROAD,天后廟道,E-WC,1960-05-13,GN745,Tin Hau Temple Road,天后廟道,1930-11-28,GN708,crowd|1930-gn708-dragon-road-12361-1930-11-28,declare,1960-05-13,GN745,crowd|1960-gn745-tin-hau-temple-road-Tin-Hau-Temple-Road-天后廟道-1960-05-13,extend,false,false,true,true,
agree_latest,en_zh:Tin Heung Street|天香街,TIN HEUNG STREET,天香街,KT,1960-06-17,GN928,Tin Heung Street,天香街,1960-06-17,GN928,crowd|1960-gn928-yuet-wah-streets-Tin-Heung-Street-天香街-1960-06-17,declare,1960-06-17,GN928,crowd|1960-gn928-yuet-wah-streets-Tin-Heung-Street-天香街-1960-06-17,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tin Kwai Road|天葵路,TIN KWAI ROAD,天葵路,YL,2000-07-07,GN4391,Tin Kwai Road,天葵路,2000-07-07,GN4391,crowd|2000-gn4391-13148,declare,2000-07-07,GN4391,crowd|2000-gn4391-13148,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tin Kwong Road|天光道,TIN KWONG ROAD,天光道,KC,1960-03-04,GN368,Tin Kwong Road,天光道,1933-12-22,GN823,crowd|1933-gn823-ho-man-tin-roads-12363-1933-12-22,declare,1960-03-04,GN368,crowd|1960-gn368-tin-kwong-dianthus-Tin-Kwong-Road-天光道-1960-03-04,declare,false,false,true,true,
agree_latest,en_zh:Tin Sau Road|天秀路,TIN SAU ROAD,天秀路,YL,2000-07-07,GN4391,Tin Sau Road,天秀路,2000-07-07,GN4391,crowd|2000-gn4391-14029,declare,2000-07-07,GN4391,crowd|2000-gn4391-14029,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tin Shui Path|天瑞徑,TIN SHUI PATH,天瑞徑,YL,2017-11-10,GN8364,Tin Shui Path,天瑞徑,2017-11-10,GN8364,2017-11-10|GN8364|3,declare,2017-11-10,GN8364,2017-11-10|GN8364|3,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tin Shui Road|天瑞路,TIN SHUI ROAD,天瑞路,YL,2000-07-07,GN4391,Tin Shui Road,天瑞路,2000-07-07,GN4391,crowd|2000-gn4391-13151,declare,2000-07-07,GN4391,crowd|2000-gn4391-13151,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tin Wah Road|天華路,TIN WAH ROAD,天華路,YL,2013-05-10,GN2719,Tin Wah Road,天華路,2013-05-10,GN2719,2013-05-10|GN2719|5,declare,2013-05-10,GN2719,2013-05-10|GN2719|5,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tin Wan Hill Road|田灣山道,TIN WAN HILL ROAD,田灣山道,S,1980-02-15,GN514,Tin Wan Hill Road,田灣山道,1980-02-15,GN514,crowd|1980-gn514-aberdeen-tin-wan-Tin-Wan-Hill-Road-田灣山道-1980-02-15,declare,1980-02-15,GN514,crowd|1980-gn514-aberdeen-tin-wan-Tin-Wan-Hill-Road-田灣山道-1980-02-15,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tin Ying Path|天影徑,TIN YING PATH,天影徑,YL,2017-11-10,GN8364,Tin Ying Path,天影徑,2017-11-10,GN8364,2017-11-10|GN8364|4,declare,2017-11-10,GN8364,2017-11-10|GN8364|4,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tin Yip Road|天業路,TIN YIP ROAD,天業路,YL,2000-07-07,GN4391,Tin Yip Road,天業路,2000-07-07,GN4391,crowd|2000-gn4391-14028,declare,2000-07-07,GN4391,crowd|2000-gn4391-14028,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Ting Kwai Fong Street|丁貴坊街,TING KWAI FONG STREET,丁貴坊街,Is,1983-06-03,GN1753,Ting Kwai Fong Street,丁貴坊街,1983-06-03,GN1753,crowd|1983-gn1753-peng-chau-Ting-Kwai-Fong-Street-丁貴坊街-1983-06-03,declare,1983-06-03,GN1753,crowd|1983-gn1753-peng-chau-Ting-Kwai-Fong-Street-丁貴坊街-1983-06-03,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tit Shu Street|鐵樹街,TIT SHU STREET,鐵樹街,YTM,1980-03-07,GN727,Tit Shu Street,鐵樹街,1980-03-07,GN727,crowd|1980-gn727-tit-shu-pok-hok-Tit-Shu-Street-鐵樹街-1980-03-07,declare,1980-03-07,GN727,crowd|1980-gn727-tit-shu-pok-hok-Tit-Shu-Street-鐵樹街-1980-03-07,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:To Kwa Wan Road|土瓜灣道,TO KWA WAN ROAD,土瓜灣道,KC,1926-04-16,GN202,To Kwa Wan Road,土瓜灣道,1926-04-16,GN202,crowd|1926-gn202-to-kwa-wan-road-12383-1926-04-16,declare,1926-04-16,GN202,crowd|1926-gn202-to-kwa-wan-road-12383-1926-04-16,declare,true,true,true,true,first_equals_latest
agree_latest,en:TO LI TERRACE,TO LI TERRACE,桃李臺,C&W,1926-01-29,GN46,To Li Terrace,桃李台,1926-01-29,GN46,crowd|1926-gn46-mount-cameron-road-12384-1926-01-29,declare,1926-01-29,GN46,crowd|1926-gn46-mount-cameron-road-12384-1926-01-29,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:To Shek Path|多石徑,TO SHEK PATH,多石徑,ST,2010-04-09,GN2046,To Shek Path,多石徑,2010-04-09,GN2046,2010-04-09|GN2046|3,declare,2010-04-09,GN2046,2010-04-09|GN2046|3,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:To Shek Street|多石街,TO SHEK STREET,多石街,ST,2010-04-09,GN2046,To Shek Street,多石街,2010-04-09,GN2046,2010-04-09|GN2046|2,declare,2010-04-09,GN2046,2010-04-09|GN2046|2,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tong Chong Street|糖廠街,TONG CHONG STREET,糖廠街,E,1960-11-04,GN1673,Tong Chong Street,糖廠街,1960-11-04,GN1673,crowd|1960-gn1673-tong-chong-streets-Tong-Chong-Street-糖廠街-1960-11-04,declare,1960-11-04,GN1673,crowd|1960-gn1673-tong-chong-streets-Tong-Chong-Street-糖廠街-1960-11-04,declare,true,true,true,true,first_equals_latest
agree_latest,en:TONG SHUI ROAD,TONG SHUI ROAD,糖水道,E,1933-07-28,GN511,Tong Shui Road,糖水路,1933-07-28,GN511,crowd|1933-gn511-north-point-streets-12391-1933-07-28,declare,1933-07-28,GN511,crowd|1933-gn511-north-point-streets-12391-1933-07-28,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tonkin Street|東京街,TONKIN STREET,東京街,SSP,1934-02-09,GN91,Tonkin Street,東京街,1934-02-09,GN91,crowd|1934-gn91-cheung-sha-wan-streets-12394-1934-02-09,declare,1934-02-09,GN91,crowd|1934-gn91-cheung-sha-wan-streets-12394-1934-02-09,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Toscana Drive|意濤徑,TOSCANA DRIVE,意濤徑,Is,2024-04-26,GN2409,Toscana Drive,意濤徑,2024-04-26,GN2409,2024-04-26|GN2409|0,declare,2024-04-26,GN2409,2024-04-26|GN2409|0,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tramway Lane|纜車里,TRAMWAY LANE,纜車里,C&W,2015-06-12,GN4274,Tramway Lane,纜車里,2015-06-12,GN4274,2015-06-12|GN4274|0,declare,2015-06-12,GN4274,2015-06-12|GN4274|0,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tregunter Path|地利根德里,TREGUNTER PATH,地利根德里,C&W,1958-06-27,GN865,Tregunter Path,地利根德里,1957-04-26,GN614,crowd|1957-gn614-chinese-corrections-intention-Tregunter-Path-地利根德里-1957-04-26,rename,1958-06-27,GN865,crowd|1958-gn865-major-streets-Tregunter-Path-地利根德里-1958-06-27,extend,false,false,true,true,
agree_latest,en_zh:Tsap Fai Street|集輝街,TSAP FAI STREET,集輝街,SSP,1935-05-03,GN351,Tsap Fai Street,集輝街,1935-05-03,GN351,crowd|1935-gn351-new-kowloon-streets-12404-1935-05-03,declare,1935-05-03,GN351,crowd|1935-gn351-new-kowloon-streets-12404-1935-05-03,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tsap Tseung Street|集祥街,TSAP TSEUNG STREET,集祥街,WC,1930-03-07,GN138,Tsap Tseung Street,集祥街,1930-03-07,GN138,crowd|1930-gn138-village-road-12405-1930-03-07,declare,1930-03-07,GN138,crowd|1930-gn138-village-road-12405-1930-03-07,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tseng Choi Street|井財街,TSENG CHOI STREET,井財街,TM,1984-11-30,GN3531,Tseng Choi Street,井財街,1984-11-30,GN3531,crowd|1984-gn3531-tuen-mun-Tseng-Choi-Street-井財街-1984-11-30,declare,1984-11-30,GN3531,crowd|1984-gn3531-tuen-mun-Tseng-Choi-Street-井財街-1984-11-30,declare,true,true,true,true,first_equals_latest
agree_latest,en:TSING CHAU STREET,TSING CHAU STREET,青州街,KC,1931-10-30,GN694,Tsing Chau Street,青洲街,1931-10-30,GN694,crowd|1931-gn694-wan-chai-streets-12413-1931-10-30,declare,1931-10-30,GN694,crowd|1931-gn694-wan-chai-streets-12413-1931-10-30,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tsing Chung Path|青松徑,TSING CHUNG PATH,青松徑,TM,1984-11-30,GN3531,Tsing Chung Path,青松徑,1984-11-30,GN3531,crowd|1984-gn3531-tuen-mun-Tsing-Chung-Path-青松徑-1984-11-30,declare,1984-11-30,GN3531,crowd|1984-gn3531-tuen-mun-Tsing-Chung-Path-青松徑-1984-11-30,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tsing Fung Street|清風街,TSING FUNG STREET,清風街,WC,1926-06-11,GN318,Tsing Fung Street,清風街,1926-06-11,GN318,crowd|1926-gn318-tsing-fung-street-12419-1926-06-11,declare,1926-06-11,GN318,crowd|1926-gn318-tsing-fung-street-12419-1926-06-11,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tsing Hoi Circuit|青海圍,TSING HOI CIRCUIT,青海圍,TM,1984-11-30,GN3531,Tsing Hoi Circuit,青海圍,1984-11-30,GN3531,crowd|1984-gn3531-tuen-mun-Tsing-Hoi-Circuit-青海圍-1984-11-30,declare,1984-11-30,GN3531,crowd|1984-gn3531-tuen-mun-Tsing-Hoi-Circuit-青海圍-1984-11-30,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tsing Kwai Path|青葵徑,TSING KWAI PATH,青葵徑,TM,1984-11-30,GN3531,Tsing Kwai Path,青葵徑,1984-11-30,GN3531,crowd|1984-gn3531-tuen-mun-Tsing-Kwai-Path-青葵徑-1984-11-30,declare,1984-11-30,GN3531,crowd|1984-gn3531-tuen-mun-Tsing-Kwai-Path-青葵徑-1984-11-30,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tsing Ling Path|青菱徑,TSING LING PATH,青菱徑,TM,1984-11-30,GN3531,Tsing Ling Path,青菱徑,1984-11-30,GN3531,crowd|1984-gn3531-tuen-mun-Tsing-Ling-Path-青菱徑-1984-11-30,declare,1984-11-30,GN3531,crowd|1984-gn3531-tuen-mun-Tsing-Ling-Path-青菱徑-1984-11-30,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tsing Lung Road|青龍路,TSING LUNG ROAD,青龍路,TM,1984-11-30,GN3530,Tsing Lung Road,青龍路,1984-11-30,GN3530,crowd|1984-gn3530-tsing-lung-Tsing-Lung-Road-青龍路-1984-11-30,declare,1984-11-30,GN3530,crowd|1984-gn3530-tsing-lung-Tsing-Lung-Road-青龍路-1984-11-30,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tsing Min Path|青棉徑,TSING MIN PATH,青棉徑,TM,1984-11-30,GN3531,Tsing Min Path,青棉徑,1984-11-30,GN3531,crowd|1984-gn3531-tuen-mun-Tsing-Min-Path-青棉徑-1984-11-30,declare,1984-11-30,GN3531,crowd|1984-gn3531-tuen-mun-Tsing-Min-Path-青棉徑-1984-11-30,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tsing Shan Square|青山坊,TSING SHAN SQUARE,青山坊,TM,1984-11-30,GN3531,Tsing Shan Square,青山坊,1984-11-30,GN3531,crowd|1984-gn3531-tuen-mun-Tsing-Shan-Square-青山坊-1984-11-30,declare,1984-11-30,GN3531,crowd|1984-gn3531-tuen-mun-Tsing-Shan-Square-青山坊-1984-11-30,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tsing Sin Street|青善街,TSING SIN STREET,青善街,TM,1984-11-30,GN3531,Tsing Sin Street,青善街,1984-11-30,GN3531,crowd|1984-gn3531-tuen-mun-Tsing-Sin-Street-青善街-1984-11-30,declare,1984-11-30,GN3531,crowd|1984-gn3531-tuen-mun-Tsing-Sin-Street-青善街-1984-11-30,declare,true,true,true,true,first_equals_latest
agree_latest,en_zh:Tsing Tin Interchange|青田交匯處,TSING TIN INTERCHANGE,青田交匯處,TM,2020-12-31,GN7695,Tsing Tin Interchange,青田交匯處,2020-12-31,GN7695,2020-12-31|GN7695|0,declare,2020-12-31,GN7695,2020-12-31|GN7695|0,declare,true,true,true,true,first_equals_latest
